eom,ic_pearson,ic_spearman,alpha,n_nonzero,n_active,n_total_cols,n_train,long_ret,short_ret,qspread,net_qspread,turnover,n_long,n_short,n_universe
1996-08-31,-0.015965180588107742,-0.0463562643742049,0.0004664242366079596,13,41,320,229011,0.02963245340090498,0.03723859590656108,-0.0076061425056561036,-0.007927409473981895,0.1606334841628959,442,442,4429
1996-09-30,0.15233444184605915,0.1575922728832897,0.0006988694057892661,10,42,320,230283,0.017921709973707865,-0.06274427736044944,0.08066598733415731,0.08028621205325844,0.18988764044943823,445,445,4456
1996-10-31,-0.041083567907279815,-0.03699833058863561,0.0004716715139801319,14,46,320,231559,0.021472901777060138,0.045415201419821825,-0.023942299642761688,-0.024445640399999996,0.2516703786191537,449,449,4498
1996-11-30,0.04662658008558441,0.06637300005405569,0.0005793812296713423,10,48,320,232857,0.005656632153097343,-0.01721703626283186,0.0228736684159292,0.022347119743362828,0.26327433628318586,452,452,4520
1996-12-31,0.09604577763449873,0.0450251814914581,0.00034602122604164294,23,51,320,234152,0.06245732058653423,0.04075950321699779,0.021697817369536437,0.02106647079116999,0.31567328918322296,453,453,4536
1997-01-31,0.1462499549232094,0.16923169250862916,0.0005413736626976801,14,50,320,235457,0.021496498352863432,-0.040680658100220264,0.06217715645308369,0.0615361872900881,0.32048458149779735,454,454,4546
1997-02-28,0.18537474815466334,0.1891976696773135,0.0010096367323623146,4,53,320,236734,-0.008969836842324563,-0.08689291345021931,0.07792307660789474,0.07736386608157896,0.2796052631578947,456,456,4561
1997-03-31,0.02683621636486341,0.043201350844083906,0.0010221820117828218,3,54,320,238006,-0.013115926279212254,-0.029892377042888406,0.016776450763676152,0.016627654264770243,0.07439824945295404,457,457,4572
1997-04-30,-0.1456142328241494,-0.17142878597807312,0.0011533953283342953,3,50,320,239245,0.059521327376754384,0.14361264637478072,-0.08409131899802633,-0.08496631899802633,0.4375,456,456,4567
1997-05-31,0.04645142883771744,0.06375055820683222,0.0004958931389267284,13,49,320,240473,0.05280323731291029,0.036198772906783375,0.016604464406126916,0.015772954559299782,0.41575492341356673,457,457,4578
1997-06-30,0.09590336579065423,0.0837605265253037,0.00047456206639179016,12,49,320,241696,0.06683638280415755,0.03067751898008753,0.03615886382407002,0.0358722117452954,0.14332603938730853,457,457,4577
1997-07-31,-0.00214417282768113,0.009919728836518408,0.00072496941966748,7,54,320,242885,0.04205108765109171,0.027668933352838425,0.014382154298253284,0.013775167398689966,0.3034934497816594,458,458,4588
1997-08-31,-0.038159266941671655,-0.015067192608608712,0.0004708225056455722,12,53,320,244075,0.0764774845962801,0.100569205787965,-0.0240917211916849,-0.024426513314223193,0.16739606126914663,457,457,4576
1997-09-30,0.10426347075378802,0.11777146739148309,0.00048044094885213716,11,47,320,245239,-0.004816927857423581,-0.05034661248100437,0.045529684623580785,0.044756758859388644,0.3864628820960698,458,458,4585
1997-10-31,0.11142028159931949,0.11885734392437393,0.00044989265312594023,14,50,320,246391,0.01201869680348584,-0.03656866160849673,0.04858735841198257,0.04790979849912854,0.33877995642701525,459,459,4593
1997-11-30,0.04567767814858027,0.08532989617960789,0.00042077356106225676,17,55,320,247544,-0.002700763925495651,-0.021646385537608698,0.018945621612113047,0.018345621612113047,0.3,460,460,4604
1997-12-31,0.003322493423979403,-0.0032480272279249113,0.00037475404219381174,20,63,320,248694,-0.002086993287554585,0.002885839180567686,-0.004972832468122271,-0.00557981936768559,0.3034934497816594,458,458,4586
1998-01-31,-0.04263798019061545,-0.037986807132736874,0.0005779228470165315,11,55,320,249796,0.06539639445811404,0.07456364658245615,-0.009167252124342107,-0.01000277844013158,0.41776315789473684,456,456,4565
1998-02-28,0.0244949722910104,0.009265095769873555,0.0006065863522997886,11,55,320,250861,0.058730500777024075,0.03954166494135667,0.019188835835667405,0.018967829271115982,0.11050328227571116,457,457,4571
1998-03-31,0.017146754880968722,0.02773257586575862,0.0008207629268266543,7,56,320,251920,0.022121671537037035,0.016498937795860563,0.005622733741176472,0.005285043109368193,0.16884531590413943,459,459,4591
1998-04-30,0.11767971269547423,0.16487851052137575,0.0006916010817609105,10,53,320,252943,-0.007184569461388286,-0.07011387970802602,0.06292931024663773,0.06217659874989152,0.37635574837310193,461,461,4614
1998-05-31,0.01677681961057814,0.01603040896280595,0.00044329101976463384,14,55,320,253976,-0.012916319359999998,-0.02342606254086957,0.010509743180869571,0.010216264920000006,0.1467391304347826,460,460,4608
1998-06-30,0.07204142425574304,0.09562922495266202,0.0004501727610908552,13,56,320,254979,-0.04866560475611354,-0.09061045779650656,0.04194485304039302,0.04155839015829695,0.1932314410480349,458,458,4581
1998-07-31,0.005758836946899496,0.19966364408098328,0.00046224334058269756,14,56,320,255909,-0.15716794402982456,-0.238014522325,0.08084657829517544,0.08028078882149123,0.28289473684210525,456,456,4567
1998-08-31,-0.0717081313639197,-0.1349431757274535,0.0005307712067166522,15,62,320,256803,0.0009445536330396488,0.06944610956960352,-0.06850155593656387,-0.06913151188370044,0.31497797356828194,454,454,4544
1998-09-30,-0.01383791431451287,-0.0046022859276090445,0.00044488114272544984,14,56,320,257654,0.03884536315565411,0.04561470930798226,-0.0067693461523281526,-0.007419013558093119,0.32483370288248337,451,451,4519
1998-10-31,0.004517662626462724,0.018460709576523113,0.0004262470673527112,18,61,320,258444,0.0498910316678296,0.04116229376838565,0.00872873789944395,0.008213042832179376,0.257847533632287,446,446,4460
1998-11-30,0.006258798080254702,0.03648249667100563,0.00035513591652245685,20,58,320,259149,0.022427198627740487,0.021431738571364652,0.0009954600563758347,0.00010284260671140509,0.4463087248322148,447,447,4471
1998-12-31,-0.06718001695707382,-0.04572163790361808,0.0005257964897813788,11,56,320,259837,0.009985508310986544,0.038906280154932735,-0.02892077184394619,-0.029855749422421526,0.4674887892376682,446,446,4464
1999-01-31,0.0475391077643368,0.1007331016183005,0.0003280049413620336,16,43,320,260447,-0.031310544150111856,-0.06180651868814318,0.030495974538031323,0.02974429668568233,0.37583892617449666,447,447,4475
1999-02-28,-0.011080762603880403,0.005389343604795297,0.000402125615698144,11,39,320,261044,0.003652198540582959,-0.005497776713452917,0.009149975254035877,0.008699302608295966,0.22533632286995514,446,446,4466
1999-03-31,0.011118814647994742,-0.0019856659646303836,0.0009088949504196476,3,40,320,261608,0.0684321477020316,0.06388290409435665,0.0045492436076749465,0.004197099138148987,0.17607223476297967,443,443,4437
1999-04-30,0.0464539057887528,0.0385655948891843,0.0018000134610703532,1,35,320,262104,0.030945716186004515,0.006494797033408578,0.024450919152595937,0.023710512832054175,0.37020316027088035,443,443,4434
1999-05-31,0.0003821858248708217,-0.00476784506265841,0.0002847969885705242,13,28,320,262568,0.03856353991734234,0.030203475318918916,0.008360064598423426,0.008031235769594598,0.16441441441441446,444,444,4445
1999-06-30,0.09300394731262869,0.06210864712364702,0.0002695829604675195,14,30,320,263021,0.02553858101312217,-0.02031838679366516,0.04585696780678733,0.04533434337239819,0.26131221719457015,442,442,4424
1999-07-31,0.01281986898001072,0.03883121022437518,0.0002780223632142228,14,26,320,263418,-0.024453276479591834,-0.03656135641814059,0.012108079938548753,0.011554791956689342,0.2766439909297052,441,441,4411
1999-08-31,-0.021050997001425743,-0.020464440805043404,0.0012264792939664473,2,25,320,263806,-0.030486113613926946,-0.020428071383333336,-0.01005804223059361,-0.010626535381278541,0.2842465753424658,438,438,4384
1999-09-30,0.00014930560587050797,0.0050973200074019565,0.0002219169025055791,12,23,320,264154,0.009010710005963304,0.01040979664587156,-0.0013990866399082556,-0.0019059673738532098,0.25344036697247707,436,436,4369
1999-10-31,-0.04987801256388163,-0.08964145169199159,0.00022413471235198458,14,23,320,264460,0.020404990352193998,0.06942042132193996,-0.04901543096974596,-0.04953968039237876,0.2621247113163972,433,433,4338
1999-11-30,-0.03860843498516072,-0.05825882432239741,0.00042534696713601906,7,23,320,264726,0.005882537265268064,0.04670647792960372,-0.04082394066433565,-0.04123652807692307,0.2062937062937063,429,429,4299
1999-12-31,-1.2190731662337239e-16,,0.0036775210064271184,0,26,320,264942,0.008168940079223745,0.027636673265981737,-0.019467733186757992,-0.02124627199954338,0.889269406392694,438,438,4383
2000-01-31,0.19639851448711626,0.19079923034165955,0.0005615630733049811,4,24,320,265245,0.21364796858811186,0.007088997969930068,0.2065589706181818,0.20471980977902096,0.9195804195804196,429,429,4293
2000-02-29,-7.555327273479527e-16,,0.0052780047223710625,0,29,320,265437,0.04890123199292237,-0.013075491168949774,0.061976723161872145,0.06014338982853881,0.9166666666666666,438,438,4382
2000-03-31,0.03465543857920285,0.054361454029952044,0.0005881497358228483,6,21,320,265710,-0.03481077059436384,-0.06480584974668192,0.029995079152318083,0.028223912104263164,0.88558352402746,437,437,4377
2000-04-30,0.12470093384150442,0.14171507985906698,0.0003573353090441513,11,14,320,265972,0.005077493315560641,-0.0678851788437071,0.07296267215926773,0.07222354172448513,0.3695652173913043,437,437,4370
2000-05-31,-0.07918084681172857,-0.08766066182744744,0.00019209805979029522,10,13,320,266217,0.017877186047906977,0.05585581343186047,-0.037978627383953495,-0.038208859942093026,0.1151162790697674,430,430,4306
2000-06-30,0.10385115325161812,0.12916771119886297,0.00020409694548254042,10,13,320,266392,0.012477176859584296,-0.04761965147806005,0.06009682833764435,0.059893595081293306,0.10161662817551964,433,433,4339
2000-07-31,-0.049228011940089154,-0.043747425181681385,0.00017758098260855945,10,13,320,266582,0.05029577405208333,0.08269565313541669,-0.032399879083333354,-0.03294154575000002,0.2708333333333333,432,432,4322
2000-08-31,0.13363476003757388,0.12529393757830457,0.00018717876304209983,11,14,320,266734,0.009631418561020882,-0.05767561425591647,0.06730703281693735,0.06709821611160093,0.10440835266821347,431,431,4316
2000-09-30,0.1383762238049198,0.1507043479735703,0.00023123791279785596,11,15,320,266858,-0.018939282327272725,-0.09387460421585081,0.07493532188857809,0.07478380673706293,0.07575757575757575,429,429,4290
2000-10-31,0.031769803226970095,0.2698381072644438,0.0003310858348615774,10,16,320,266949,-0.031178028784543326,-0.19893783404028106,0.16775980525573775,0.16727268581779864,0.24355971896955503,427,427,4273
2000-11-30,0.056919417872738035,0.06877064411819245,0.0007041288710340915,5,17,320,266995,0.04091987417399527,0.0022101776127659563,0.038709696561229315,0.03841891641938534,0.14539007092198586,423,423,4235
2000-12-31,-0.21333126421037157,-0.18221979869481178,0.0007154390046260271,5,20,320,266981,0.04982694387066014,0.19829848494767727,-0.14847154107701713,-0.14938352151711493,0.4559902200488998,409,409,4094
2001-01-31,0.22484166452555132,0.27733024485587393,0.0007333804002366672,4,16,320,266816,0.009418984059808611,-0.15708813754617224,0.16650712160598086,0.16577745653421053,0.36483253588516745,418,418,4181
2001-02-28,0.19606593089203908,0.20799313345537176,0.0007688737766615505,4,18,320,266716,-0.017724627074519227,-0.1460899402204327,0.12836531314591348,0.12781242853052888,0.27644230769230765,416,416,4160
2001-03-31,-0.1000280570261163,-0.0900206122819886,0.0005612220723941071,6,21,320,266587,0.05122859818252427,0.11997577999563107,-0.0687471818131068,-0.0689850458907767,0.11893203883495146,412,412,4120
2001-04-30,-0.024030953020221284,0.023504319397120024,0.00035211481147305915,8,22,320,266400,0.06011102722251816,0.05035905530992736,0.0097519719125908,0.00909337627094431,0.32929782082324455,413,413,4138
2001-05-31,0.0423611232284172,0.04788407981109772,0.00042287897943212217,6,21,320,266201,0.03418040163640777,0.007121419649029126,0.027058981987378647,0.02646189460873787,0.29854368932038833,412,412,4127
2001-06-30,0.1544817654902524,0.17622257479245013,0.00035867479946433145,9,21,320,265950,0.018754075447201944,-0.08543815435571776,0.1041922298029197,0.10364478454744525,0.2737226277372263,411,411,4112
2001-07-31,0.13162475293548861,0.17583236840870473,0.00027023748798325856,12,24,320,265655,-0.0037344632178484102,-0.08299063205525674,0.07925616883740833,0.07870849157579464,0.27383863080684595,409,409,4096
2001-08-31,0.12393156553173015,0.17694722124618165,0.0006018123833679237,3,25,320,265323,-0.07766686185356265,-0.1809318775363636,0.10326501568280096,0.10297754639533167,0.14373464373464373,407,407,4071
2001-09-30,-0.008309746597865836,-0.09773057162591853,0.0006436878159969127,3,30,320,264965,0.043446944847761196,0.09748775567711443,-0.054040810829353234,-0.05421742774477612,0.08830845771144274,402,402,4024
2001-10-31,-0.041264153270967226,-0.04963608838114967,0.0006680181570934469,3,22,320,264533,0.052220806271641794,0.09719246558159204,-0.04497165930995025,-0.04542688319054727,0.22761194029850745,402,402,4026
2001-11-30,-0.07300612049272032,-0.07614512362007214,0.0003728461863581358,7,18,320,264061,0.05077046269376559,0.09325386279894314,-0.04248340010517755,-0.0427651956163995,0.14089775561097256,401,401,4010
2001-12-31,0.1000277991737474,0.13263901045698726,0.0004159623093275479,8,19,320,263551,0.028563622804010026,-0.016571605600250627,0.04513522840426065,0.044533724644862153,0.30075187969924816,399,399,3990
2002-01-31,0.13305587453784098,0.1337561880557665,0.00044167556903970787,8,22,320,263005,0.013192487910831234,-0.06094836499420655,0.07414085290503779,0.07340785542392947,0.36649874055415615,397,397,3978
2002-02-28,-0.06591713517322682,-0.043067062435579936,0.000653084506606441,5,24,320,262437,0.06029530181969697,0.09866418994520201,-0.03836888812550504,-0.03866686792348484,0.148989898989899,396,396,3966
2002-03-31,0.09571701708565135,0.10290087976188499,0.0008239173114654139,4,23,320,261842,0.027155155359999995,-0.0211332177443038,0.0482883731043038,0.04797698069924051,0.15569620253164557,395,395,3958
2002-04-30,0.05982908655715842,0.07426724443132318,0.0007196713057049748,5,23,320,261228,0.0076474364111392395,-0.038397271056708863,0.046044707467848105,0.045366226455189874,0.3392405063291139,395,395,3954
2002-05-31,0.1273842592340428,0.10874021836561573,0.0005863104371929213,5,25,320,260615,-0.038073057437121215,-0.08885580527803029,0.050782747840909075,0.050454465012626244,0.16414141414141414,396,396,3962
2002-06-30,0.09484382753559467,0.10571009061133475,0.00038972866680326895,8,27,320,259999,-0.0914767965741772,-0.1260668076706329,0.03459001109645571,0.034359631349620265,0.11518987341772152,395,395,3959
2002-07-31,0.0017865456761084746,0.017876590413211258,0.0004609045526687234,6,26,320,259381,0.013452427807614211,0.01808602110964467,-0.004633593302030458,-0.005153897870558376,0.2601522842639594,394,394,3944
2002-08-31,0.06688738983839122,0.06903705164616886,0.00046398723015248454,6,26,320,258737,-0.055622092968781726,-0.08176451304644669,0.026142420077664964,0.025825161194416232,0.15862944162436549,394,394,3945
2002-09-30,0.005516710219802234,0.027213604089722353,0.00030598130360414186,9,31,320,258106,0.04434562071272265,0.034762719979643766,0.00958290073307888,0.00935643762875318,0.11323155216284991,393,393,3933
2002-10-31,-0.11375799369303802,-0.07517552600357791,0.0003006304238943385,9,27,320,257454,0.049364677621025636,0.11500236833025639,-0.06563769070923076,-0.06611204968358973,0.23717948717948717,390,390,3901
2002-11-30,0.09187363137899136,0.08784303689305528,0.0004542458643573071,5,21,320,256762,0.0022455878653944027,-0.0490074118216285,0.051252999687022904,0.05087895388549619,0.18702290076335876,393,393,3938
2002-12-31,0.012134113038143322,-0.0015144075695421191,0.0006744120888431397,6,21,320,256096,0.0031577562625000016,-0.0030268125377551037,0.006184568800255105,0.005944772881887758,0.11989795918367346,392,392,3929
2003-01-31,0.07461979228566736,0.07535245218053549,0.0005904194181492648,5,20,320,255439,-0.00551735432627551,-0.03643804094153291,0.030920686615257403,0.03043344171729822,0.24362244897959184,392,392,3926
2003-02-28,-0.00010831333807260961,0.03230501203248836,0.000932105062377768,4,23,320,254800,0.02547411065410256,0.0011718640130769236,0.02430224664102564,0.024053528692307688,0.12435897435897436,390,390,3909
2003-03-31,-0.05060564331418289,-0.0643286712208301,0.001414037074741285,2,25,320,254138,0.06658883926786632,0.0906577831133676,-0.024068943845501276,-0.024310589089717213,0.12082262210796912,389,389,3890
2003-04-30,-0.05387140596164381,-0.1236782932857697,0.0008064968720300556,5,23,320,253437,0.07338957013818181,0.13636555663064934,-0.06297598649246752,-0.06356559688207791,0.2948051948051948,385,385,3859
2003-05-31,-0.006370756500396334,-0.024025132526919183,0.00016627458420070452,12,18,320,252682,0.03870834936589147,0.0369968546620155,0.0017114947038759723,0.0009207970294573676,0.3953488372093023,387,387,3879
2003-06-30,0.04931147493827245,0.053780050051893374,0.0002176492799971296,12,19,320,251953,0.08807803572176166,0.06403060690362695,0.02404742881813471,0.02320805057979274,0.41968911917098445,386,386,3865
2003-07-31,0.009408746600054753,-0.015862437010101788,0.00021291514095948423,13,21,320,251237,0.04899630787131783,0.049763821722480624,-0.0007675138511627905,-0.0012222942129198964,0.22739018087855295,387,387,3872
2003-08-31,-0.0002190612343575258,0.07302629174975735,0.0002584408948769537,12,20,320,250542,0.03107806800844974,-0.002075669976822916,0.03315373798527266,0.03285425881860599,0.14973958333333337,384,384,3847
